ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
13387,"Charles Edward ""Charley"" Borah",M,22,178,68,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
14477,"Claude Odell Bracey, Jr.",M,18,180,70,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
15050,"Clifford ""Cliff"" Bricker",M,24,172,64,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
15069,"Maria Wilhelmina ""Rie"" Briejr (-Jutte)",F,18,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 100 metres,NA
15069,"Maria Wilhelmina ""Rie"" Briejr (-Jutte)",F,18,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,NA
15180,Jan Gerard Britstra,M,23,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,NA
15224,Paul Brochart,M,29,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
15224,Paul Brochart,M,29,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
15224,Paul Brochart,M,29,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
15298,Lon P. Broers,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
15404,"Henricus Adrianus ""Harry"" Broos",M,29,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
15404,"Henricus Adrianus ""Harry"" Broos",M,29,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,NA
15404,"Henricus Adrianus ""Harry"" Broos",M,29,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
16059,"Joachim ""Jochen"" Bchner",M,23,176,74,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,Bronze
16557,David George Brownlow Cecil Burghley,M,23,180,70,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,NA
16557,David George Brownlow Cecil Burghley,M,23,180,70,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,Gold
16701,R. Burns,M,NA,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
16701,R. Burns,M,NA,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
16776,Aubrey Spragge Burton-Durham,M,21,NA,NA,South Africa,RSA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
16776,Aubrey Spragge Burton-Durham,M,21,NA,NA,South Africa,RSA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
16919,Guy Montagu Butler,M,28,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
17070,Bror Erik Bylhn,M,30,172,61,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,Silver
17070,Bror Erik Bylhn,M,30,172,61,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
17466,Vincent Stuart Callard,M,32,173,NA,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 5,000 metres",NA
18281,Giacomo Carlini,M,23,186,77,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,NA
18281,Giacomo Carlini,M,23,186,77,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
18350,"James Andrew ""Jimmy"" Carlton",M,19,NA,NA,Australia,AUS,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
18350,"James Andrew ""Jimmy"" Carlton",M,19,NA,NA,Australia,AUS,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
18658,"Ernest Nicholas Newton ""Nick"" Carter",M,25,170,64,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",NA
18670,"Elta Cartwright (-Stromberg, -Henricksen)",F,20,165,48,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 100 metres,NA
18910,Giuseppe Castelli,M,20,170,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
18910,Giuseppe Castelli,M,20,170,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
19360,Marcel Andr Cerbonney,M,28,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
19360,Marcel Andr Cerbonney,M,28,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
19360,Marcel Andr Cerbonney,M,28,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
19818,Ciro Chapa,M,NA,168,55,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 5,000 metres",NA
20009,Frederick Charles Leslie Chauncy,M,23,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,NA
21597,Vilis Cimmermanis,M,31,NA,NA,Latvia,LAT,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
21774,"Alexander Forbes ""Alister"" Clark",M,24,NA,NA,Ireland,IRL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,NA
21819,Marjorie Rees Clark (-Smith),F,18,172,65,South Africa,RSA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 100 metres,NA
22225,Philippe Thodore Coenjaerts,M,25,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,NA
22225,Philippe Thodore Coenjaerts,M,25,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
22435,John Sheldon Collier,M,20,185,75,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,Bronze
22587,Guido Cominotto,M,26,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,NA
22587,Guido Cominotto,M,26,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
22663,"Raymond Milton ""Ray"" Conger",M,24,175,66,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",NA
22740,George Charles Constable,M,NA,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 10,000 metres",NA
22788,Attilio Conton,M,25,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
22858,Myrtle Alice Cook (-McGowan),F,26,168,55,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 100 metres,NA
22858,Myrtle Alice Cook (-McGowan),F,26,168,55,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
23233,Richard Corts,M,22,177,68,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
23233,Richard Corts,M,22,177,68,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
23327,Francisco Costas,M,NA,180,NA,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
23327,Francisco Costas,M,NA,180,NA,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
23423,"Gerald Noel ""Gerry"" Coughlan",M,25,NA,NA,Ireland,IRL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,NA
23423,"Gerald Noel ""Gerry"" Coughlan",M,25,NA,NA,Ireland,IRL,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
23682,Walter William Craner,M,21,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
23832,Vintil Cristescu,M,NA,NA,NA,Romania,ROU,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
23941,Jessie Cross (-West),F,19,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
24229,Frank Josef Cuhel,M,23,178,73,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,Silver
24265,Larry Dan E. Cullen,M,NA,NA,NA,Ireland,IRL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
24291,"Henry Harford Cumming, Jr.",M,22,178,72,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
24446,Denis John Cussen,M,26,NA,NA,Ireland,IRL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
25043,Melvin Joseph Dalton,M,22,178,64,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
25408,Henri Dartigues,M,25,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
26041,Enrique de Chvarri y Rodrguez-Codes,M,25,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
26041,Enrique de Chvarri y Rodrguez-Codes,M,25,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
26372,Jos Artur Pratas Rebelo de Lima,M,20,NA,NA,Portugal,POR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
26372,Jos Artur Pratas Rebelo de Lima,M,20,NA,NA,Portugal,POR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
27016,"Idalie ""Ida"" Degrande",F,18,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 800 metres,NA
27019,Maurice Degrelle,M,26,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
27425,Clarence Harrison DeMar,M,39,171,63,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
27580,Serafn Agustn Dengra Hernndez,M,25,NA,NA,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,NA
27580,Serafn Agustn Dengra Hernndez,M,25,NA,NA,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",NA
27596,Marcel Denis,M,32,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
29023,"Georg Alexander ""Alex"" Docherty",M,24,NA,NA,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",NA
29197,"Maria ""Marie"" Dollinger (-Hendrix)",F,17,168,50,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 800 metres,NA
30191,Frdric Charles du Hen,M,24,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",NA
30333,"Wilhelmina Maria Christina ""Mien"" Duchateau (-Kuyper)",F,23,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 800 metres,NA
30417,Pierre-Andr Dufau,M,22,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
30417,Pierre-Andr Dufau,M,22,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
30507,J. Willy Dujardin,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
30507,J. Willy Dujardin,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
30507,J. Willy Dujardin,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
30738,Georges Dupont,M,25,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,NA
30738,Georges Dupont,M,25,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
30775,Elonor Lucien Ernest Duquesne,M,27,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 5,000 metres",NA
30775,Elonor Lucien Ernest Duquesne,M,27,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
31046,Leighton William Charles Dye,M,26,193,82,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,NA
31503,"Philip Aron ""Phil"" Edwards",M,20,176,64,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,NA
31503,"Philip Aron ""Phil"" Edwards",M,20,176,64,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,NA
31503,"Philip Aron ""Phil"" Edwards",M,20,176,64,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
31522,Wilhelm Fredrik Effern,M,21,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",NA
31838,Nils Evert Eklf,M,23,172,58,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 5,000 metres",NA
31838,Nils Evert Eklf,M,23,172,58,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
31900,Ahmed Muhammad Boughera El Ouafi,M,29,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,Gold
32359,Cyril Ellis,M,24,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",NA
32417,Axel Olof Bertil Elofs,M,24,186,73,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
32631,Hermann Engelhard,M,24,176,65,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,Bronze
32631,Hermann Engelhard,M,24,176,65,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
33581,"Frdric ""Fritz"" Eyschen",M,25,NA,NA,Luxembourg,LUX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
33581,"Frdric ""Fritz"" Eyschen",M,25,NA,NA,Luxembourg,LUX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,NA
33685,Luigi Facelli,M,30,175,70,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,NA
33685,Luigi Facelli,M,30,175,70,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
34438,Ren Ernest Fger,M,24,176,68,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,NA
34438,Ren Ernest Fger,M,24,176,68,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,NA
34438,Ren Ernest Fger,M,24,176,68,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
35017,Emilio Ferrer Calvo,M,NA,166,55,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
35029,Giuseppe Ferrera,M,NA,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
35058,"Samuel ""Sam"" Ferris",M,27,174,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
35648,"John Richardson ""Johnny"" Fitzpatrick",M,21,175,60,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
35648,"John Richardson ""Johnny"" Fitzpatrick",M,21,175,60,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
35648,"John Richardson ""Johnny"" Fitzpatrick",M,21,175,60,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
36400,Czesaw Fory,M,23,176,68,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",NA
36740,Renos Frangoudis,M,19,170,NA,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
36740,Renos Frangoudis,M,19,170,NA,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
36740,Renos Frangoudis,M,19,170,NA,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
36740,Renos Frangoudis,M,19,170,NA,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
37151,"Herman ""Harvey"" Frick",M,34,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
37602,Earl Arden Fuller,M,24,175,66,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,NA
37825,"Frederick Richard ""Fred"" Gaby",M,33,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,NA
37895,Georgette Gagneux,F,20,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 100 metres,NA
37895,Georgette Gagneux,F,20,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,NA
37992,Jzsef Galambos,M,27,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
38500,Alfonso Garca,M,NA,173,NA,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,NA
38500,Alfonso Garca,M,NA,173,NA,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,NA
38500,Alfonso Garca,M,NA,173,NA,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
39337,Walter Thomas Gegan,M,28,175,59,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
39381,Hermann Geiler,M,22,NA,NA,Austria,AUT,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
39381,Hermann Geiler,M,22,NA,NA,Austria,AUT,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
39381,Hermann Geiler,M,22,NA,NA,Austria,AUT,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,NA
39518,Inga Kristina Gentzel (-Dahlgren),F,20,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 800 metres,Bronze
39518,Inga Kristina Gentzel (-Dahlgren),F,20,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,NA
39683,Jean Grault,M,24,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
39699,"Pieter Gerbrands, Jr.",M,19,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 5,000 metres",NA
39745,Paul Gerhardt,M,26,165,60,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
39790,Ferenc Ger,M,27,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
39790,Ferenc Ger,M,27,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
39790,Ferenc Ger,M,27,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
39792,Mr Ger,M,23,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,NA
39792,Mr Ger,M,23,NA,NA,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,NA
40174,"John Anthony ""Johnny"" Gibson",M,22,170,69,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,NA
40318,Cyril William Gill,M,26,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
40318,Cyril William Gill,M,26,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
40318,Cyril William Gill,M,26,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
40820,"Stanley Brooks ""Stan"" Glover",M,20,NA,NA,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
41147,Emmanuel Goldsmith,M,18,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
41147,Emmanuel Goldsmith,M,18,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
41325,Mario Gmez Daza,M,NA,165,61,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
41325,Mario Gmez Daza,M,NA,165,61,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
41449,Anselmo Gonzaga,M,22,NA,NA,Philippines,PHI,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
41449,Anselmo Gonzaga,M,22,NA,NA,Philippines,PHI,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
42608,"Arthur William ""Billy"" Green",M,23,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,NA
42845,David Francis Griffin,M,23,NA,NA,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",NA
43073,"Abraham ""Bram"" Groeneweg",M,23,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,NA
43135,"Jeanette Hendrika ""Nettie"" Grooss",F,22,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 100 metres,NA
43135,"Jeanette Hendrika ""Nettie"" Grooss",F,22,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,NA
43159,Adolphe Eric Groscol,M,24,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
43159,Adolphe Eric Groscol,M,24,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
43159,Adolphe Eric Groscol,M,24,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
44250,Sbastienne Guyot,F,32,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 800 metres,NA
